11950,d005,23-10-1987,25-06-2002
11960,d008,28-07-1988,01-01-9999
11970,d005,28-02-1993,13-09-1994
11980,d007,18-02-1998,01-01-9999
11990,d005,05-09-1988,01-01-9999
12000,d004,11-12-1989,01-01-9999
12010,d004,02-09-1989,01-01-9999
12020,d002,09-08-1988,01-01-9999
12030,d003,24-06-1996,01-01-9999
12040,d001,28-09-1998,01-01-9999
12050,d004,01-04-1989,01-01-9999
12060,d006,21-06-1996,01-01-9999
12070,d005,14-11-1988,01-01-9999
12080,d007,17-05-1993,01-01-9999
12090,d004,03-10-1999,01-01-9999
12100,d007,24-11-1986,01-01-9999
12110,d004,12-04-1997,22-05-2002
12120,d002,20-06-1986,01-01-9999
12130,d001,23-10-1989,01-01-9999
12140,d003,15-11-1996,01-01-9999
12150,d004,25-06-1991,01-01-9999
12160,d007,19-09-1989,01-01-9999
12170,d001,04-05-2000,01-01-9999
12170,d003,21-12-1997,04-05-2000
12180,d005,05-02-1990,01-01-9999
12190,d005,13-12-1997,01-01-9999
12200,d004,08-03-1999,01-01-9999
12210,d008,08-11-1992,01-01-9999
12220,d002,11-07-1988,21-05-1991
12230,d005,13-04-1997,01-01-9999
12240,d004,03-08-1989,29-03-1993
12250,d005,25-04-1991,01-01-9999
12260,d004,28-04-1991,09-05-1991
12260,d005,26-04-1991,28-04-1991
12270,d008,19-08-1989,01-01-9999
12280,d005,27-02-1985,01-01-9999
12290,d002,10-08-1985,31-07-1989
12290,d007,31-07-1989,01-01-9999
12300,d004,16-05-1990,01-01-9999
12310,d005,21-12-1990,01-01-9999
12320,d005,28-02-1993,01-01-9999
12330,d007,13-02-1999,01-01-9999
12340,d005,07-08-1990,01-01-9999
12350,d006,25-08-1996,01-01-9999
12360,d004,02-02-1995,17-02-2001
12370,d006,29-01-1994,01-01-9999
12380,d001,14-09-1991,15-09-1991
12380,d003,03-09-1991,14-09-1991
12390,d007,09-07-1997,01-01-9999
12400,d007,28-02-1999,01-01-9999
12410,d005,28-04-1988,01-01-9999
12420,d004,28-11-1996,30-06-2000
12420,d009,30-06-2000,01-01-9999
12430,d001,30-01-1993,01-01-9999
12430,d007,15-08-1987,30-01-1993
12440,d005,14-08-1996,30-07-1999
12450,d005,02-02-1992,01-01-9999
12460,d007,10-07-1998,01-01-9999
12470,d004,29-02-1996,22-06-1998
12480,d002,21-12-1997,01-01-9999
12490,d005,09-05-1994,01-01-9999
12500,d004,11-05-1997,01-01-9999
12510,d004,15-05-1985,01-01-9999
12520,d004,06-03-1999,01-01-9999
12530,d005,12-03-1992,18-12-1999
12540,d003,28-11-1998,01-01-9999
12550,d004,14-05-1999,01-01-9999
12560,d007,19-05-1986,01-01-9999
12570,d004,28-03-1985,01-01-9999
12580,d004,04-03-1991,01-01-9999
12590,d007,25-02-1993,01-01-9999
12600,d005,23-09-1986,01-01-9999
12610,d004,01-02-1996,01-01-9999
12620,d007,16-09-1988,01-01-9999
12630,d009,03-06-1989,01-01-9999
12640,d007,29-05-1996,01-01-9999
12650,d005,22-05-1986,01-01-9999
12660,d007,23-11-1990,01-01-9999
12670,d004,10-09-1999,01-01-9999
12680,d001,12-11-1995,01-01-9999
12690,d007,17-11-1991,08-03-2001
12700,d006,01-04-1991,01-01-9999
12710,d005,20-01-1990,30-11-2001
12720,d007,03-11-1995,01-01-9999
12730,d005,24-07-1993,24-03-1998
12740,d008,15-05-1998,01-01-9999
12750,d005,02-07-1995,01-01-9999
12760,d004,19-10-1986,01-01-9999
12770,d007,16-11-1990,01-01-9999
12780,d004,21-10-1987,01-01-9999
12790,d007,08-08-1995,01-01-9999
12800,d007,08-10-1997,01-01-9999
12810,d005,06-07-1996,01-01-9999
12820,d009,04-12-1992,01-01-9999
12830,d005,17-01-1993,01-01-9999
12840,d005,10-09-1994,01-01-9999
12850,d001,28-03-1991,01-01-9999
12860,d004,16-08-1991,02-04-1994
12860,d009,02-04-1994,01-01-9999
12870,d007,09-04-1990,01-01-9999
12880,d007,06-11-1996,02-06-1999
12890,d007,31-10-1985,01-01-9999
12900,d004,11-05-1999,01-01-9999
12910,d009,16-03-1998,01-01-9999
12920,d005,23-11-1998,01-01-9999
12930,d004,04-02-1996,02-10-1997
12940,d005,12-12-1987,01-01-9999
12950,d009,29-11-1989,01-01-9999
12960,d005,19-08-1994,25-08-2001
12960,d008,25-08-2001,01-01-9999
12970,d005,12-06-1995,01-01-9999
12980,d005,05-02-1988,01-01-9999
12990,d006,12-07-1985,01-01-9999
13000,d005,05-07-1997,01-01-9999
13010,d005,05-08-1988,01-01-9999
13020,d001,06-07-1987,01-01-9999
13030,d001,25-11-1993,01-01-9999
13040,d005,07-07-1986,19-10-1987
13050,d001,02-05-1993,01-01-9999
13060,d005,04-03-1990,01-01-9999
13070,d005,20-10-1989,01-01-9999
13080,d004,16-11-1994,01-01-9999
13090,d005,22-05-1991,01-01-9999
13100,d004,22-01-1991,01-01-9999
13110,d005,16-07-1989,01-01-9999
13120,d008,03-11-1992,01-01-9999
13130,d004,28-11-1987,10-01-1989
13140,d008,30-05-1999,01-01-9999
13150,d004,15-06-1991,03-01-1998
13150,d006,03-01-1998,01-01-9999
13160,d005,10-04-2000,01-01-9999
13160,d006,20-05-1999,10-04-2000
13170,d002,09-01-1993,21-09-1998
13170,d003,21-09-1998,01-01-9999
13180,d008,04-05-1992,01-01-9999
13190,d003,17-07-1986,01-01-9999
13200,d004,07-08-1991,01-01-9999
13210,d001,10-08-1997,01-01-9999
13210,d007,27-07-1997,10-08-1997
13220,d005,09-05-1999,10-01-2001
13230,d005,24-03-1993,01-01-9999
13240,d005,10-03-1994,01-01-9999
13250,d004,28-10-1988,01-01-9999
13260,d005,08-02-1997,01-01-9999
13270,d005,16-01-1999,01-01-9999
13280,d009,30-03-1985,01-01-9999
13290,d003,24-12-1995,01-01-9999
13300,d001,17-06-1987,01-01-9999
13310,d005,08-09-1995,01-01-9999
13320,d005,10-04-1993,01-01-9999
13330,d004,19-08-1993,01-01-9999
13340,d005,15-08-1990,01-01-9999
13350,d005,24-09-1997,20-12-2001
13360,d005,23-02-1999,01-01-9999
13370,d009,23-06-1990,01-01-9999
13380,d003,08-01-1989,01-01-9999
13390,d004,10-01-1999,01-01-9999
13400,d005,31-05-1995,01-01-9999
13410,d007,19-01-1989,01-01-9999
13420,d004,16-02-1996,01-01-9999
13430,d003,18-06-1989,17-04-1990
13440,d004,03-03-1989,01-01-9999
13450,d004,15-03-1986,06-05-1999
13450,d009,06-05-1999,01-01-9999
13460,d004,09-05-1993,01-01-9999
13470,d001,09-09-1993,23-02-2002
13480,d004,18-06-1993,16-03-1995
13480,d006,16-03-1995,01-01-9999
13490,d001,31-07-1992,12-04-1994
13500,d004,21-04-1994,01-01-9999
13500,d005,07-11-1991,21-04-1994
13510,d002,25-12-1991,28-04-1992
13510,d003,28-04-1992,01-01-9999
13520,d004,03-11-1995,01-01-9999
13530,d005,26-05-1993,27-08-1993
13540,d007,16-09-1999,01-01-9999
13550,d005,15-04-1992,25-02-1998
13560,d005,28-07-1986,12-03-1998
13570,d002,15-03-1986,01-01-9999
13580,d005,22-12-1993,29-04-1998
13590,d004,14-03-1986,01-01-9999
13600,d008,02-09-1997,01-01-9999
13610,d009,28-05-1995,01-01-9999
13620,d004,12-06-1985,01-01-9999
13630,d004,06-05-1990,03-04-1996
13640,d006,20-09-1987,01-01-9999
13650,d007,19-11-1996,01-01-9999
13660,d007,18-02-1998,28-04-2002
13670,d005,30-06-1988,01-01-9999
13680,d007,05-02-1996,01-01-9999
13690,d007,23-10-1989,01-01-9999
13700,d007,11-12-1998,01-01-9999
13710,d005,30-04-1998,01-01-9999
13720,d007,01-03-1989,01-01-9999
13730,d001,20-07-1991,01-01-9999
13740,d005,11-11-1996,01-01-9999
13750,d004,22-08-1995,01-01-9999
13760,d004,05-07-1994,09-02-1997
13770,d007,26-04-1990,01-01-9999
13780,d005,07-10-1994,04-02-1999
13790,d007,07-07-1987,07-10-1990
13800,d006,25-03-1998,01-01-9999
13810,d008,06-12-1998,07-03-1999
13820,d003,07-08-1990,01-01-9999
13830,d002,10-09-1989,01-01-9999
13840,d005,12-12-1998,30-12-1999
13850,d004,10-10-1996,04-06-2001
13850,d006,04-06-2001,01-01-9999
13860,d001,27-07-1988,01-01-9999
13870,d004,30-05-2002,01-01-9999
13870,d006,17-02-1997,30-05-2002
13880,d002,20-12-1999,01-01-9999
13880,d003,24-12-1985,20-12-1999
13890,d003,30-11-1985,01-01-9999
13900,d005,14-08-1999,01-01-9999
13910,d005,16-07-1995,01-01-9999
13920,d008,19-11-1987,01-01-9999
13930,d007,26-11-1985,20-04-2000
13940,d005,31-03-1999,30-04-1999
13940,d009,30-03-1999,31-03-1999
13950,d004,09-05-1990,21-06-1996
13950,d006,21-06-1996,01-01-9999
13960,d002,06-04-1996,01-01-9999
13970,d004,07-10-1990,01-01-9999
13980,d009,09-07-1994,01-01-9999
13990,d005,10-06-1988,01-01-9999
14000,d007,20-08-1993,01-01-9999
14010,d003,08-03-1990,01-01-9999
14020,d008,31-10-1995,01-01-9999
14030,d004,17-07-1991,01-01-9999
14040,d005,20-08-1987,01-01-9999
14050,d007,30-10-1995,01-01-9999
14060,d004,07-09-1992,01-01-9999
14070,d008,22-02-1989,01-01-9999
14080,d004,02-12-1987,23-07-1992
14080,d006,23-07-1992,09-06-1998
14090,d004,10-04-1993,01-01-9999
14090,d008,18-06-1987,10-04-1993
14100,d005,26-08-1991,23-11-1997
14110,d001,17-05-1987,01-01-9999
14120,d004,11-08-1985,01-01-9999
14130,d001,17-02-1997,01-01-9999
14140,d002,21-03-1998,25-07-1998
14140,d003,25-07-1998,01-01-9999
14150,d003,28-01-1994,01-01-9999
14160,d007,24-12-1998,01-01-9999
14170,d001,13-09-1998,22-04-1999
14170,d009,22-04-1999,16-04-2001
14180,d005,15-03-1993,01-01-9999
14190,d004,13-03-1989,01-01-9999
14200,d001,15-02-1998,01-01-9999
14200,d007,10-11-1997,15-02-1998
14210,d001,10-06-1993,01-01-9999
14220,d004,02-12-1987,01-01-9999
14230,d005,25-01-1988,01-01-9999
14240,d008,28-11-1987,01-01-9999
14250,d009,16-06-1996,20-12-2000
14260,d003,21-04-1991,01-01-9999
14270,d004,05-04-1994,01-01-9999
14280,d001,21-09-1999,01-01-9999
14290,d004,29-03-1992,01-01-9999
14300,d001,15-09-1995,15-02-2001
14310,d007,23-02-1987,01-01-9999
14320,d004,30-06-1986,01-01-9999
14330,d005,03-07-1991,01-01-9999
14340,d004,19-12-1986,01-01-9999
14350,d002,20-03-1988,29-07-1989
14360,d008,01-08-1997,01-01-9999
14370,d003,01-03-1995,01-01-9999
14380,d005,27-01-1990,20-01-1997
14380,d009,30-01-1988,27-01-1990
14390,d004,08-06-2001,01-01-9999
14390,d006,27-11-1998,08-06-2001
14400,d004,12-08-1997,01-01-9999
14400,d005,15-04-1994,12-08-1997
14410,d004,22-02-1990,07-03-1992
14410,d009,07-03-1992,01-01-9999
14420,d004,12-07-1999,01-01-9999
14430,d002,08-06-1996,01-01-9999
14440,d005,03-09-1997,01-01-9999
14450,d005,26-04-1985,30-12-1996
14460,d004,23-01-1988,01-01-9999
14470,d004,26-11-1997,01-01-9999
14480,d007,24-03-1987,01-01-9999
14490,d009,27-09-1994,01-01-9999
14500,d004,15-07-1989,01-01-9999
14510,d004,24-08-1996,01-01-9999
14520,d004,09-09-1992,09-07-1998
14530,d004,02-02-1999,01-01-9999
14540,d005,11-02-1990,01-01-9999
14550,d001,24-07-1999,01-01-9999
14550,d007,20-08-1998,24-07-1999
14560,d005,21-05-1985,01-01-9999
14570,d001,17-11-1994,01-01-9999
14580,d005,09-11-1988,01-01-9999
14590,d002,14-05-1985,28-12-1995
14600,d009,24-10-1988,01-01-9999
14610,d007,10-11-1989,01-01-9999
14620,d004,04-08-1988,01-01-9999
14630,d005,25-07-1993,01-01-9999
14640,d005,20-05-1992,01-01-9999
14650,d006,04-10-1986,01-01-9999
14660,d001,21-07-1995,01-01-9999
14670,d006,24-08-1995,01-01-9999
14680,d001,04-08-1990,24-12-1995
14690,d005,25-02-1986,01-01-9999
14700,d003,28-02-1992,31-08-1998
14710,d001,18-09-1988,01-01-9999
14720,d006,19-11-1993,01-01-9999
14730,d003,25-03-1998,01-01-9999
14740,d004,26-12-1985,31-05-2000
14750,d005,17-08-1998,01-01-9999
14760,d004,09-03-1996,01-01-9999
14770,d005,15-09-1996,16-11-1999
14780,d004,19-09-1986,01-01-9999
14790,d004,24-04-1994,28-07-2001
14800,d004,14-09-1992,01-01-9999
14810,d005,24-01-1992,01-01-9999
14820,d001,10-09-1991,01-01-9999
14830,d007,31-05-1996,12-01-2001
14840,d004,06-07-1995,09-04-1999
14850,d002,08-01-2000,01-01-9999
14860,d006,27-04-1989,01-01-9999
14870,d005,26-12-1992,01-01-9999
14880,d005,30-01-1998,23-05-2000
14890,d005,31-10-1999,25-11-2000
14900,d005,21-06-1993,01-01-9999
14910,d004,23-09-1998,01-01-9999
14920,d009,18-09-1993,01-01-9999
14930,d005,14-10-1995,01-01-9999
14940,d005,09-08-1990,01-01-9999
14950,d004,15-01-1998,01-01-9999
14960,d004,17-07-1991,01-01-9999
14970,d009,20-01-1999,01-01-9999
14980,d004,04-04-1985,13-05-1988
14990,d007,25-11-1995,01-01-9999
15000,d007,20-07-1992,01-01-9999
15010,d005,10-10-1990,04-08-1992
15020,d004,07-03-1988,31-07-1992
15030,d007,11-04-1999,01-01-9999
15040,d002,11-11-1996,19-03-2001
15050,d004,17-12-1990,01-01-9999
15060,d005,12-03-1990,01-01-9999
15070,d009,28-08-1995,16-07-2000
15080,d004,12-02-1997,01-01-9999
15090,d005,31-08-1986,01-01-9999
15100,d007,26-07-1998,01-01-9999
15110,d007,11-11-1998,01-01-9999
15120,d007,26-09-1991,01-01-9999
15130,d007,24-06-1986,01-01-9999
15140,d003,04-07-1991,01-01-9999
15150,d005,21-03-1996,01-01-9999
15160,d004,20-06-1995,26-12-1995
15160,d006,26-12-1995,01-01-9999
15170,d001,15-04-1992,10-07-1992
15170,d007,10-07-1992,01-01-9999
15180,d006,25-01-1995,08-06-1996
15190,d003,15-10-1994,01-01-9999
15200,d004,09-06-1998,19-03-2000
15210,d007,19-11-1997,01-01-9999
15220,d004,23-07-1995,01-01-9999
15230,d005,17-03-1993,01-01-9999
15240,d005,01-08-1993,01-01-9999
15250,d004,28-10-1992,01-01-9999
15260,d005,15-03-1989,31-08-1995
15270,d009,09-05-1994,01-01-9999
15280,d005,26-03-1986,01-01-9999
15290,d004,27-08-1998,01-01-9999
15300,d004,22-09-1994,01-01-9999
15310,d001,09-11-1997,01-01-9999
15320,d008,26-03-1993,14-01-1995
15330,d007,30-05-1988,01-01-9999
15340,d006,28-01-1993,01-01-9999
15350,d001,23-03-1990,28-11-1990
15360,d001,04-02-1998,01-01-9999
15360,d007,26-10-1997,04-02-1998
15370,d005,21-12-1993,15-11-1997
15370,d008,15-11-1997,01-01-9999
15380,d005,12-06-1987,05-03-1990
15380,d008,05-03-1990,14-05-1994
15390,d005,16-01-1999,01-01-9999
15400,d005,07-08-1995,01-01-9999
15400,d009,10-03-1995,07-08-1995
15410,d001,15-04-2002,01-01-9999
15410,d007,13-09-1989,15-04-2002
15420,d005,09-08-1997,01-01-9999
15420,d009,17-04-1990,09-08-1997
15430,d005,22-07-1996,01-01-9999
15440,d002,08-06-1997,13-09-1998
15450,d005,14-06-1999,17-04-2000
15460,d005,25-01-1988,01-01-9999
15470,d004,08-08-1996,01-01-9999
15480,d005,29-04-1990,01-01-9999
15490,d006,09-11-1992,01-01-9999
15500,d005,29-10-1997,01-01-9999
15510,d005,29-08-1987,01-01-9999
15520,d004,28-01-1988,01-01-9999
15530,d004,09-07-1995,01-01-9999
15540,d005,01-12-1988,01-01-9999
15550,d004,01-07-1993,01-01-9999
15560,d005,30-01-1991,17-02-2001
15570,d005,18-06-1986,01-01-9999
15580,d001,07-06-1986,01-01-9999
15590,d007,26-09-1986,07-01-1999
15600,d004,26-04-1985,01-01-9999
15610,d006,30-12-1999,25-11-2001
15620,d007,14-02-1987,01-01-9999
15630,d005,28-03-1999,25-05-1999
15640,d004,16-10-1990,26-03-2000
15650,d004,16-11-1997,01-01-9999
15660,d005,27-12-1996,01-01-9999
15670,d004,01-03-1997,01-01-9999
15680,d007,19-04-1990,25-06-1990
15680,d009,25-06-1990,01-01-9999
15690,d002,09-05-1996,13-05-1998
15700,d003,03-09-1993,13-10-1994
15710,d004,26-02-1992,01-01-9999
15720,d004,24-05-1993,01-01-9999
15730,d009,14-07-1991,01-01-9999
15740,d007,04-06-1995,01-01-9999
15750,d004,13-11-1993,01-01-9999
15760,d007,11-04-1999,01-01-9999
15770,d004,25-02-1995,23-05-1998
15780,d004,05-03-1990,01-01-9999
15780,d005,02-04-1987,05-03-1990
15790,d007,19-12-1997,01-01-9999
15800,d004,07-01-1986,01-01-9999
15810,d004,07-03-1997,01-01-9999
15810,d005,26-08-1986,07-03-1997
15820,d005,18-07-1998,01-01-9999
15830,d002,13-03-1997,01-01-9999
15840,d007,07-05-1997,01-01-9999
15850,d004,05-03-1996,25-07-2001
15860,d005,06-04-1985,11-06-2002
15870,d008,25-02-1992,01-01-9999
15880,d004,02-12-1996,01-01-9999
15890,d003,21-11-1996,01-01-9999
15900,d002,08-06-1998,02-02-1999
15910,d009,29-11-1996,01-01-9999
15920,d005,04-10-1988,26-03-1993
15930,d004,24-09-1993,01-01-9999
15940,d004,30-08-1999,01-01-9999
15950,d009,16-08-1993,01-01-9999
15960,d005,24-04-1991,01-01-9999
15970,d005,13-07-1995,14-10-1998
15970,d006,15-06-1994,13-07-1995
15980,d007,21-10-1992,01-01-9999
15990,d004,15-09-1988,26-04-1997
16000,d004,05-05-1996,01-01-9999
16010,d005,28-08-1987,16-01-1990
16010,d008,16-01-1990,01-01-9999
16020,d001,04-01-1990,01-01-9999
16030,d001,29-03-1997,01-01-9999
16040,d004,17-07-1987,01-01-9999
16050,d001,03-02-1996,14-12-1999
16050,d009,14-12-1999,30-08-2001
16060,d008,11-11-1993,01-01-9999
16070,d004,10-02-2002,01-01-9999
16070,d005,14-10-1995,10-02-2002
16080,d005,07-08-1992,01-01-9999
16090,d008,22-06-1992,17-01-1999
16100,d002,31-03-1986,01-01-9999
16110,d005,04-08-1992,01-01-9999
16120,d001,02-03-1996,01-01-9999
16130,d005,26-07-1993,01-01-9999
16140,d002,04-03-1993,01-01-9999
16150,d007,07-01-1993,01-01-9999
16160,d008,16-11-1994,01-01-9999
16170,d007,10-04-1992,01-01-9999
16180,d004,02-10-1998,01-01-9999
16190,d005,13-08-1986,01-01-9999
16200,d003,22-05-1999,22-03-2000
16210,d008,18-01-1991,01-01-9999
16220,d009,01-01-1995,01-01-9999
16230,d004,25-05-1996,01-01-9999
16230,d009,19-02-1996,25-05-1996
16240,d004,17-11-1994,01-01-9999
16240,d005,28-02-1987,17-11-1994
16250,d005,02-10-1998,26-04-1999
16250,d008,26-04-1999,01-01-9999
16260,d004,21-02-1993,01-01-9999
16270,d009,04-07-1992,01-01-9999
16280,d005,03-05-1993,11-03-2000
16290,d005,03-12-1991,01-01-9999
16300,d004,03-09-1990,01-01-9999
